label,text,Sentiment
1,houston stock live also el treat covid crisi euhealth euecha cefic beuc uscpsc euconsum consumersafeti csicoawar,Positive
1,telegraph,Positive
1,consum distast still oper call iplay amp protect onlin shop bark dagenham increas price increas sinc everyon els good well done,Positive
1,cant get groceri store sw street school busi covid onlin shop boom affect covid respons keep rest us stay well gon na trampl calm stay home,Positive
1,like care creativ solut remot vigil fall prey base,Positive
1,let covid stock real ham see paper ramen noodl chocol amp work togeth hand sanit come hear bread sold dollar relief program accommod restrict socialdistanc measur initi combat covid stimulu measur strictli releas special highlight way get free sf place insid view covid sent straight janitor amazon univers experi yesterday today eu level stock,Positive
1,texpirg proud say chariti keep safe deliv home,Positive
1,last year like must restor faith busi exclud individu invad summer festiv understand limit avail free home compani treat take necessari thing keep shelv everi day open sure touch new york zero fresh produc food fli,Positive
1,costco cook flexibl way borisjohnson pse interven increas come week thing eventu go plu,Positive
1,borisjohnson go outsid supermarket aisl isnt even week unless tell congress use key order educ public gather potenti deceas number seller like recogn best time lot peopl actual covid check line crisi,Positive
1,american will pass price amp stay posit covid viru confirm case suppli peep,Positive
1,galenwestonjr loblawco sobey shopper unit via brambilla,Positive
1,brilliant initi track price common sens great see due covid mean everyon touch articl coeditor kanoa ikedaflynn katsuporki safe outbreak find free instead go happen,Positive
1,world avail word anyon isol help protect concern health tech rollout big firm donat add post world,Positive
1,plan meal great mind here short report,Positive
1,week via ccnmarket alberta track fall much demand least enough pasta etc report network,Positive
1,easi spoke local store sale made china need comprehens consum debtor protect face mask hand soap least second get littl bottl,Positive
1,pleas educ viru dont risk vulner custom logo messag consum right day later price hammer demand alongsid work begin product affect lockdown enter use googl join us dous hand sanit recip tri bump tad opec reach agreement articl also pleas care,Positive
1,share photo op home selfisol interact mean hospit worker privat equiti carbon price toilet paper good live,Positive
1,forget sanit gestur help may recov misread travel well fargo true british consum spend gym help answer question pleas sign easyfundrais amp keep folk local cafe bought flour peopl wusa lol can not get huge popul store tomorrow,Positive
1,us fuck hoarder,Positive
1,mummytothemax hi guy molnar consum chang pharmaci everyth need know best time hand sanit courier take place today,Positive
1,insight,Positive
1,thank groceri store worker groceri covid includ special episod intellicast week canadian survey buy face shield avail deliveroo inflat five shopritestor front door door hour crowd either stay di mi malinform around lewisvillefrisco pleas spend averag us sign outbreak check temperatur given,Positive
1,seem make instant onlin shop anyth increas percent increas although actual help report price start price qualiti work togeth guid coronaviru particl spread like troubl time chang need know peopl obtain food bank ceo founder kineticgc race team get get sign join dsrana mkrana seemajain fivefoot jyotiag,Positive
1,prais supermarket fashionislandth thepromenadeth,Positive
1,creat shortag pandem read way covid ncdcgov continu work mean farmer market expert say monitor food deliveri suspend rent bought supermarket etc make shop onlin promot council pass go choic five shopritestor wholefood kusinew kusigmsd,Positive
1,busi benefit outdoor plant spring us problem,Positive
1,advic consum confid slip opec agreement bolster feder govern help,Positive
1,morn asda tesco morrison increas price rip consum warn logist warehous sell capabl stand commun wa number item,Positive
1,putin ask forto save product clean trolley fill littl shelv peopl go virtual certain item shop store still work supplier pleas give feedback plan group covid support local groceri store buy essenti wallpap guy goe show right time shop close reopen commiss price babi formula despit seriou supermarket pandem point take,Positive
1,piec keep supermarket shelv fulli lockdown amid covid crisi make hand sanit pocket,Positive
1,ssupnow sanit page contain top foundat donat wish best defens,Positive
1,lesleywrexham thank launch onlin sure hell,Positive
1,brewdog compani close due covid email american hero outbreak make sure proud lend small biz,Positive
1,panic buy milk bread worth deliber cough,Positive
1,amazon seller inflat make diy hand sanit sale ever heard yearold student art laffer presidenti direct covid impact covid difficult time saver council pass groceri food price light heart undervalu hero outbreak mani other find inform possibl,Positive
1,charliekirk weird right vp marketplac pleas discount offer better panic buy onlin shop rel might chang bankruptci need covid happen fine b read gt last coupl frantic custom tablestak commiss havent step protect self isol,Positive
1,outreachlab yeah suck,Positive
1,de call compani use pay outrag wit first respond believ complet quarantin hunger emerg phone visit groceri store amp sanit piscespieceshandmad great offer less enough food process deliv denbizjourn,Positive
1,stay tune paymentsjourn guest howev avail pack dispos safe your sugar sh pakistan seen bunch appreci covid outbreak gt,Positive
1,talk scientist say public time half year continu work front door clearli drastic declin sale could help save mart supermarket prioriti health organ,Positive
1,social distanc proactiv au princ zone local tescoirl employe without minimum order unnecessarili,Positive
1,thank later beat join bandwagon,Positive
1,amp keep safe,Positive
1,eat share thank understand get anyth,Positive
1,believ true folk never zoomu boss human bodi spray hand,Positive
1,michaelleepop uncorkdsuffolk transitionva precariousb import hygein medic use sanit great free groceri store would close covid surviv restaur close viru dont panic follow wife kimberli williamspaisley provid ftc,Positive
